MESS_DATUM;FX;FM;RSK;RSKF;SDK;NM;VPM;PM;TMK;UPM;TXK;TNK;TGK
20111002;3.6;1.2;0.0;0;10.300;0.4;15.5;1020.00;16.8;83.00;24.9;9.8;7.9
20111003;8.4;3.1;0.0;0;9.800;1.7;14.9;1016.70;17.7;76.00;25.2;10.2;7.4
20111004;9.3;4.4;0.0;6;0.900;5.4;15.4;1015.40;16.5;82.00;18.4;13.8;11.2
20111005;11.3;5.5;0.1;6;0.100;7.2;15.5;1014.50;17.2;79.00;18.9;15.7;14.1
20111006;17.1;6.6;7.2;6;0.000;6.1;12.6;1004.90;14.0;77.00;17.5;8.3;5.2
20111007;17.4;5.5;7.1;6;1.700;6.5;10.6;1006.50;9.9;87.00;13.2;7.8;6.9
20111008;10.8;3.5;4.3;6;1.800;6.0;10.2;1011.20;9.2;87.00;12.2;6.7;4.4
20111009;10.4;4.0;6.2;6;4.600;5.9;10.8;1014.30;9.5;90.00;15.3;2.3;0.4
20111010;15.2;6.8;0.0;6;0.700;7.7;16.5;1010.90;17.1;85.00;19.9;15.3;14.9
20111011;14.1;7.5;11.9;6;0.000;8.0;15.5;1012.20;15.3;89.00;16.4;12.1;12.1
20111012;7.4;1.8;14.3;6;0.000;7.9;12.9;1014.70;11.2;97.00;12.7;9.2;9.0
20111013;8.7;2.2;0.0;0;8.200;2.9;9.7;1024.10;9.7;82.00;14.3;4.7;1.5
20111014;7.2;2.3;0.0;0;9.600;3.1;8.2;1027.90;8.2;78.00;14.8;3.0;0.1
20111015;9.1;3.2;0.0;0;9.900;1.1;7.2;1024.20;8.1;68.00;14.2;1.7;-1.4
20111016;10.8;3.6;0.0;0;9.900;0.8;7.7;1019.90;7.9;74.00;14.1;-0.6;-2.7
20111017;10.3;4.1;0.0;0;2.900;6.3;10.6;1015.90;11.3;79.00;15.4;7.4;6.1
20111018;13.8;5.8;4.1;6;0.000;6.7;10.3;1005.90;9.5;87.00;14.1;7.6;6.8
20111019;13.9;4.9;1.0;6;4.900;5.3;9.1;1010.30;8.5;82.00;13.2;4.2;1.5
20111020;7.8;2.7;0.3;8;4.500;5.2;8.2;1020.00;6.6;85.00;10.4;3.0;-0.8
20111021;6.7;3.1;0.0;0;8.600;1.3;7.1;1022.70;5.8;78.00;10.8;1.4;-2.0
20111022;12.2;5.2;0.0;0;9.400;0.5;6.7;1017.00;6.7;70.00;12.1;1.7;0.5
20111023;11.9;5.9;0.0;0;9.400;0.5;7.4;1011.60;8.7;66.00;14.2;5.2;3.8
20111024;13.4;6.0;0.0;6;9.200;0.7;7.8;1003.30;9.9;65.00;12.9;5.5;3.6
20111025;13.7;4.5;0.2;6;0.000;7.0;8.9;999.40;11.1;67.00;12.5;10.1;8.0
20111026;10.1;4.5;0.0;0;3.800;3.3;9.4;1006.90;11.1;72.00;14.3;7.7;5.4
20111027;13.0;4.9;0.0;0;4.000;4.1;10.2;1009.90;10.8;78.00;15.8;4.9;0.1
20111028;9.7;3.4;0.0;0;6.500;4.5;11.8;1017.40;12.9;79.00;18.6;9.5;8.1
20111029;8.4;4.1;0.0;6;0.600;6.3;12.9;1018.50;14.4;78.00;17.4;12.3;9.2
20111030;6.7;3.4;0.0;6;5.200;5.3;13.8;1016.90;14.2;85.00;17.8;9.9;6.4
20111031;6.7;2.9;0.0;6;6.400;1.8;12.5;1014.10;12.0;89.00;16.2;7.4;3.9
20111101;10.3;5.5;0.7;6;8.000;4.0;12.1;1009.10;12.7;83.00;16.5;10.2;8.8
20111102;11.7;4.7;0.0;0;1.100;6.5;12.7;1007.20;12.8;86.00;14.3;10.8;9.2
20111103;13.7;6.6;0.8;6;1.400;7.0;12.1;998.70;14.9;72.00;18.5;12.6;11.5
20111104;13.9;5.3;0.2;6;4.500;6.1;11.6;998.20;14.7;69.00;19.8;11.4;9.8
20111105;9.9;2.2;0.0;0;2.600;5.8;11.3;1001.30;12.0;81.00;16.9;6.1;3.9
20111106;7.8;2.5;0.0;6;4.600;5.9;10.3;1010.10;8.7;91.00;13.5;4.6;2.8
20111107;8.4;3.6;0.0;6;0.000;6.6;9.7;1013.40;7.8;91.00;9.0;5.2;1.8
20111108;6.6;2.2;0.0;0;5.400;1.3;9.5;1012.80;7.9;89.00;14.1;2.2;-0.3
20111109;6.5;2.2;0.0;0;8.100;0.4;9.4;1015.60;8.8;84.00;14.5;1.7;0.0
20111110;10.0;2.9;0.0;0;6.600;2.4;8.4;1017.10;6.1;89.00;11.8;1.8;-0.3
20111111;12.8;5.7;0.0;0;3.200;4.2;8.2;1018.10;8.2;75.00;10.8;5.0;3.5
20111112;12.9;5.3;0.0;0;7.800;2.0;7.8;1024.60;7.0;78.00;11.7;4.3;2.6
20111113;6.9;2.7;0.0;0;2.400;6.0;8.3;1026.90;5.0;94.00;9.7;1.0;-2.7
20111114;10.3;3.1;0.0;0;7.900;1.1;6.5;1020.90;6.0;71.00;13.0;-1.6;-5.5
20111115;5.7;1.8;0.0;0;7.800;1.7;5.8;1016.70;1.8;84.00;10.5;-4.6;-6.9
20111116;11.2;3.0;0.0;0;7.800;2.0;5.7;1016.10;3.0;78.00;10.1;-3.4;-7.1
20111117;9.7;4.6;0.0;0;4.600;3.9;7.0;1017.40;4.8;82.00;8.6;0.7;-0.4
20111118;6.7;3.4;0.0;0;0.800;7.0;9.4;1018.00;8.4;85.00;10.1;5.3;1.5
20111119;9.4;4.0;0.0;0;6.300;6.1;9.0;1015.20;9.6;75.00;12.8;5.5;0.4
20111120;5.5;1.5;0.0;0;6.700;3.4;7.9;1015.10;6.2;83.00;12.9;1.2;-1.6
20111121;6.4;2.1;0.0;0;7.200;2.8;8.0;1012.40;6.6;82.00;13.4;1.6;-2.6
20111122;4.9;1.5;0.0;6;1.900;3.8;7.9;1014.30;5.7;86.00;10.8;-0.1;-2.7
20111123;6.2;2.1;0.2;6;0.000;6.5;9.9;1021.60;7.5;94.00;10.3;0.1;-2.3
20111124;9.8;3.1;0.0;0;0.000;5.8;9.5;1026.00;7.2;93.00;8.5;5.4;2.7
20111125;11.3;5.2;0.1;6;2.100;5.4;7.7;1021.20;5.7;83.00;8.2;1.6;0.1
20111126;12.9;5.9;0.0;0;2.000;6.2;8.8;1022.70;7.4;85.00;10.9;2.5;-0.1
20111127;15.8;7.0;4.0;6;0.000;6.1;9.3;1016.40;8.5;83.00;11.2;3.4;-1.0
20111128;8.7;3.2;0.0;0;7.200;1.1;7.2;1021.70;4.4;86.00;8.7;-0.5;-3.4
20111129;11.9;6.0;0.4;6;4.600;4.2;7.8;1012.60;5.9;84.00;9.9;1.2;-1.3
20111130;11.1;4.2;0.0;0;6.300;2.8;8.4;1019.20;7.2;82.00;10.6;3.0;-0.7
20111201;12.7;6.4;4.7;6;0.000;7.5;10.1;1008.40;9.3;85.00;12.8;5.0;3.3
20111202;14.3;5.1;2.3;6;1.200;6.1;9.2;1005.90;7.8;86.00;13.4;4.2;1.0
20111203;17.1;6.9;5.4;6;0.000;6.6;8.9;1000.90;7.5;85.00;9.7;4.9;3.8
20111204;13.0;5.4;3.4;8;0.000;7.4;9.0;994.80;8.2;83.00;9.2;4.8;4.2
20111205;15.0;6.1;5.6;8;2.500;4.7;7.0;997.50;4.0;85.00;6.3;1.4;0.2
20111206;16.7;6.3;2.5;6;1.100;5.4;6.8;1001.30;4.1;84.00;6.7;2.2;0.2
20111207;24.7;8.2;3.7;6;2.700;5.5;7.4;999.10;6.6;76.00;8.5;3.1;1.9
20111208;19.4;7.8;6.4;6;0.000;5.8;7.7;1009.70;6.9;77.00;10.9;0.9;-1.8
20111209;19.6;7.2;0.4;6;4.000;4.0;7.1;1003.40;6.1;74.00;11.4;2.4;0.1
20111210;9.7;4.3;0.0;0;5.200;2.9;6.1;1009.30;2.3;85.00;6.0;-0.3;-3.3
20111211;10.5;4.8;0.6;6;1.300;5.4;5.8;1008.90;2.3;81.00;5.4;-1.2;-5.0
20111212;11.2;5.7;9.3;6;1.800;6.0;8.2;1001.30;6.6;84.00;8.0;5.0;3.0
20111213;22.6;8.8;3.8;6;0.000;6.9;8.3;993.40;7.3;80.00;11.6;4.6;3.3
20111214;16.9;7.0;5.2;6;0.200;5.5;7.7;994.00;6.0;83.00;9.0;3.5;2.2
20111215;18.2;7.4;9.6;6;0.000;6.1;7.2;997.30;6.1;76.00;7.3;4.6;3.0
20111216;18.6;7.4;10.9;6;0.000;8.0;7.8;976.60;4.5;92.00;9.5;2.5;2.2
20111217;14.3;4.3;3.4;8;2.700;5.0;6.9;997.30;3.5;88.00;6.8;0.3;-2.5
20111218;10.0;4.0;1.1;8;3.400;5.8;6.4;1005.10;2.0;91.00;5.1;-0.1;-1.5
20111219;12.9;4.5;5.1;8;0.000;7.8;6.2;1011.10;1.9;89.00;3.2;0.4;0.0
20111220;14.0;4.9;3.3;8;0.100;7.3;7.1;1004.60;2.9;94.00;6.1;0.0;0.0
20111221;7.1;2.8;1.1;6;0.000;7.3;7.7;1012.60;4.4;92.00;5.5;3.2;1.4
20111222;7.5;3.6;5.2;6;0.000;8.0;10.4;1016.60;7.8;98.00;9.7;5.0;4.6
20111223;11.5;4.7;2.2;6;0.000;7.8;10.5;1014.30;8.8;92.00;9.8;7.3;6.6
20111224;15.7;5.9;0.1;6;3.100;5.4;7.7;1018.00;5.5;85.00;8.1;2.7;0.0
20111225;10.6;5.6;0.3;6;0.000;7.8;9.2;1025.30;7.3;90.00;9.3;4.5;3.5
20111226;9.4;5.1;0.1;6;0.000;8.0;11.1;1030.10;9.1;96.00;9.6;8.4;8.0
20111227;8.7;3.4;0.0;6;0.000;7.9;9.4;1030.40;8.5;84.00;9.8;6.6;6.0
20111228;11.5;6.1;0.6;6;2.000;7.2;8.4;1019.20;6.7;86.00;8.0;5.5;4.4
20111229;17.6;7.7;8.3;6;0.300;5.8;7.6;1012.10;5.4;84.00;7.4;4.1;2.5
20111230;18.9;5.6;1.9;6;0.500;6.1;7.1;1007.80;4.2;86.00;6.2;1.0;-1.0
20111231;10.0;4.1;7.0;6;0.000;8.0;8.9;1006.20;5.7;95.00;10.4;2.6;2.2
20120101;16.8;5.8;6.3;6;0.000;7.6;12.8;1004.20;12.1;91.00;14.6;10.2;9.5
20120102;16.7;5.2;3.1;6;0.000;6.0;9.4;1004.40;7.8;88.00;14.0;3.7;1.3
20120103;23.0;9.2;3.0;6;0.000;5.5;8.4;1004.50;8.0;78.00;12.2;3.8;2.3
20120104;22.4;8.4;6.1;6;0.400;5.6;7.4;1006.80;6.5;76.00;7.4;4.3;3.3
20120105;22.7;10.1;9.7;6;0.400;6.2;8.1;990.20;6.9;81.00;9.4;2.6;1.4
20120106;15.2;5.8;2.8;6;0.700;6.3;7.6;1011.20;5.7;82.00;8.0;3.3;2.2
20120107;19.9;6.0;5.9;8;0.200;6.8;8.4;1011.40;6.4;86.00;9.2;3.7;3.0
20120108;10.6;4.5;3.9;6;0.000;6.8;8.2;1016.20;6.2;87.00;7.5;5.3;3.5
20120109;8.7;3.8;1.0;6;0.000;7.8;9.5;1022.10;7.2;93.00;8.7;4.7;4.1
20120110;7.0;2.9;0.0;0;2.000;6.6;9.0;1027.60;7.4;88.00;9.7;2.2;-0.5
20120111;8.6;3.8;0.0;6;0.000;7.6;9.5;1027.30;8.6;85.00;9.8;7.2;6.4
20120112;14.5;6.5;3.4;6;0.000;6.5;9.1;1019.50;7.8;85.00;9.1;4.0;1.7
20120113;11.3;4.7;0.0;6;3.200;4.4;6.6;1022.00;4.5;79.00;6.7;2.2;0.1
20120114;7.1;2.4;0.0;6;2.600;5.6;6.4;1023.00;3.6;81.00;6.8;0.1;-2.7
20120115;5.2;1.5;0.0;0;6.400;3.0;5.8;1021.60;1.1;88.00;5.5;-3.6;-6.7
20120116;4.6;1.3;0.0;0;7.300;1.6;4.4;1022.80;-1.2;81.00;5.5;-4.6;-7.6
20120117;7.3;2.4;0.0;0;6.800;2.6;4.6;1024.90;-0.4;78.00;4.5;-5.3;-8.3
20120118;11.0;5.1;6.7;6;1.300;5.3;5.9;1022.40;1.7;83.00;4.8;-2.1;-4.9
20120119;11.6;5.0;14.9;6;0.000;7.1;9.3;1011.30;6.8;94.00;10.2;4.7;4.3
20120120;24.2;5.0;10.9;8;0.500;5.5;6.8;1009.50;3.2;88.00;6.5;-0.1;-3.3
20120121;14.7;6.4;7.1;6;0.000;7.5;8.5;1003.30;6.0;90.00;10.0;-0.3;-2.4
20120122;20.4;7.8;1.0;6;0.000;6.9;7.6;1003.60;6.6;78.00;9.4;4.4;2.1
20120123;14.2;4.4;2.1;6;0.800;6.3;7.4;1010.00;4.8;86.00;7.6;1.8;-0.5
20120124;5.3;2.7;0.0;0;0.800;5.5;6.8;1015.60;2.5;93.00;5.0;-1.0;-4.1
20120125;12.1;4.9;0.0;0;2.200;5.7;6.1;1015.80;2.8;82.00;5.3;-1.3;-3.6
20120126;15.7;7.9;0.1;6;0.500;7.3;6.0;1011.70;3.1;78.00;5.0;2.3;1.7
20120127;9.4;4.6;0.0;0;6.200;4.7;6.6;1017.10;3.6;84.00;7.8;1.3;-0.4
20120128;9.2;3.0;0.0;0;2.700;4.3;5.8;1022.90;1.5;86.00;4.7;-2.5;-5.4
20120129;6.8;3.4;0.1;7;0.000;7.7;4.7;1024.40;-0.7;81.00;0.7;-1.8;-1.8
20120130;6.1;2.2;0.0;7;0.000;7.9;4.7;1020.90;-0.2;79.00;1.0;-1.5;-1.7
20120131;10.5;4.4;0.0;0;7.600;2.0;3.4;1020.70;-2.7;68.00;-0.3;-6.3;-7.4
20120201;14.4;6.2;0.0;0;8.100;0.1;2.1;1026.00;-5.7;55.00;-1.9;-8.1;-9.3
20120202;11.5;5.5;0.0;0;8.300;0.0;1.8;1028.70;-7.5;51.00;-4.2;-9.8;-11.1
20120203;5.3;1.9;0.0;0;2.400;2.5;2.2;1031.80;-8.7;69.00;-4.2;-12.3;-15.3
20120204;7.0;1.6;0.0;0;7.800;0.4;2.4;1033.50;-9.1;79.00;-3.9;-13.8;-16.1
20120205;9.1;4.1;0.0;0;7.700;4.8;1.9;1028.10;-6.8;54.00;-3.3;-9.5;-11.5
20120206;7.2;2.9;0.0;0;8.100;2.6;1.8;1029.90;-6.6;50.00;-2.6;-11.5;-16.5
20120207;11.0;4.4;0.0;7;6.100;3.6;2.1;1034.00;-8.9;67.00;-5.4;-13.5;-16.9
20120208;11.6;4.8;0.0;0;6.700;3.6;2.8;1033.40;-4.3;64.00;-1.6;-8.2;-10.7
20120209;7.6;2.2;0.0;7;0.500;4.3;3.4;1031.90;-5.2;81.00;-0.4;-11.4;-15.2
20120210;8.6;3.6;0.0;0;8.600;0.8;2.9;1033.80;-5.2;70.00;-1.3;-8.8;-13.7
20120211;10.1;3.1;0.0;0;8.700;1.3;2.4;1030.80;-7.5;70.00;-2.0;-12.9;-15.8
20120212;5.0;1.6;0.0;8;0.100;6.5;3.1;1027.10;-5.7;78.00;-2.2;-11.7;-14.5
20120213;6.8;2.8;2.4;8;0.000;8.0;5.9;1017.20;0.0;95.00;2.5;-2.9;-2.9
20120214;10.1;3.4;3.9;6;0.000;7.9;6.9;1010.70;2.8;92.00;5.3;0.4;0.1
20120215;14.9;6.2;0.3;6;0.000;7.0;7.1;1008.20;4.3;86.00;5.6;2.1;0.5
20120216;7.3;2.8;1.0;6;0.000;7.0;7.6;1018.40;3.8;94.00;6.7;-1.0;-3.2
20120217;7.3;4.0;0.4;6;0.000;7.9;8.4;1017.10;5.2;95.00;6.4;4.2;2.4
20120218;14.1;5.7;2.8;6;0.000;8.0;9.1;1009.20;7.2;90.00;9.0;4.2;3.7
20120219;13.4;4.5;0.2;8;4.500;4.9;6.3;1013.50;2.6;86.00;6.4;-3.9;-6.3
20120220;7.3;3.0;0.0;6;4.800;3.7;5.3;1028.10;0.1;86.00;5.2;-4.1;-7.9
20120221;8.9;5.0;0.0;0;1.900;6.0;5.9;1025.50;3.9;73.00;9.1;0.2;-2.4
20120222;11.6;5.2;0.6;6;4.900;6.3;6.4;1022.60;5.6;71.00;9.5;-0.1;-3.3
20120223;10.4;4.6;0.2;6;0.000;8.0;9.7;1017.50;7.6;92.00;9.7;5.0;4.0
20120224;9.0;5.0;1.4;6;0.000;7.8;11.2;1020.20;9.2;96.00;10.0;6.8;3.3
20120225;8.8;3.0;0.1;6;0.700;6.4;8.4;1019.60;6.7;86.00;9.9;1.8;-0.2
20120226;6.5;2.6;0.4;6;0.000;7.5;8.0;1020.70;5.7;87.00;7.9;2.8;-0.8
20120227;8.9;3.4;0.0;6;0.400;7.0;8.2;1020.60;6.3;86.00;10.2;0.8;-2.5
20120228;7.0;3.5;1.3;6;0.000;8.0;10.6;1018.70;8.5;95.00;10.0;6.9;6.4
20120229;3.6;1.6;0.0;6;0.000;7.8;11.8;1020.60;10.1;95.00;12.4;8.7;7.1
20120301;4.7;1.7;0.0;6;0.000;7.8;11.3;1020.90;9.5;95.00;11.2;7.9;7.8
20120302;7.8;2.9;0.0;0;0.000;7.5;10.0;1021.30;8.4;91.00;10.5;5.4;2.8
20120303;8.1;4.2;0.0;6;0.000;7.8;9.5;1017.90;9.2;82.00;11.1;7.6;7.3
20120304;10.6;3.3;7.6;6;0.200;7.6;10.1;1014.30;9.1;87.00;12.1;5.4;1.2
20120305;13.9;7.1;0.2;6;0.600;7.1;7.0;1009.60;6.1;74.00;8.4;3.8;3.3
20120306;10.2;3.7;0.0;0;2.800;5.4;6.6;1019.10;6.4;69.00;10.1;0.9;-2.6
20120307;15.3;5.3;10.4;6;0.000;6.4;6.6;1015.20;4.0;82.00;8.1;0.2;-4.0
20120308;10.5;3.3;2.0;8;1.900;5.4;7.2;1022.00;4.7;85.00;8.7;-0.4;-3.9
20120309;9.8;3.7;0.0;6;3.000;6.3;7.5;1031.10;6.6;79.00;11.8;-1.4;-4.4
20120310;7.3;3.3;0.7;6;0.000;7.7;10.1;1029.60;8.6;90.00;10.0;5.9;3.3
20120311;6.3;2.5;0.0;0;0.000;6.8;9.7;1029.10;9.6;82.00;12.6;6.4;2.4
20120312;4.4;1.8;0.0;6;0.000;7.3;9.0;1028.00;6.5;93.00;8.6;1.5;-1.8
20120313;4.8;1.9;0.0;0;0.000;8.0;8.5;1028.70;8.0;79.00;8.8;6.9;6.2
20120314;4.6;1.6;0.0;0;2.500;4.7;7.8;1026.70;7.2;77.00;10.9;1.1;-2.9
20120315;8.9;3.6;0.0;0;10.600;0.5;7.9;1021.90;10.0;66.00;17.4;1.6;-1.8
20120316;9.7;4.1;0.0;0;10.300;0.5;9.0;1015.20;13.2;60.00;19.7;7.6;4.2
20120317;10.1;3.4;0.3;6;0.000;7.0;9.8;1011.50;10.3;79.00;13.7;7.8;6.9
20120318;11.9;3.8;4.8;8;0.000;6.7;9.1;1010.80;8.6;81.00;11.0;3.0;-1.1
20120319;8.2;2.2;0.0;0;8.800;3.2;6.8;1025.20;6.8;71.00;11.1;1.8;-2.4
20120320;6.9;2.3;0.0;0;8.800;3.9;6.9;1030.20;7.2;70.00;14.3;0.0;-3.3
20120321;6.3;2.0;0.0;0;10.700;1.9;7.8;1030.20;9.7;68.00;16.9;1.0;-2.4
20120322;9.9;2.6;0.0;0;10.900;0.3;9.7;1025.60;12.2;70.00;20.2;2.1;-1.4
20120323;5.5;1.8;0.0;0;10.700;0.1;9.4;1021.70;12.7;68.00;20.7;3.9;0.2
20120324;7.2;2.0;0.0;0;10.500;3.4;9.6;1021.80;12.4;70.00;19.7;3.3;0.2
20120325;8.5;3.0;0.0;0;11.400;2.1;8.7;1026.50;12.0;66.00;19.7;6.1;2.3
20120326;8.8;2.8;0.0;0;11.400;2.2;7.3;1029.80;10.8;61.00;18.8;3.1;-0.8
20120327;6.9;2.2;0.0;0;11.000;4.2;9.0;1029.30;10.7;72.00;18.5;1.6;-1.5
20120328;6.8;2.1;0.0;0;11.000;3.0;9.2;1025.20;11.8;69.00;19.1;3.4;-0.5
20120329;11.7;4.2;0.3;6;1.100;5.5;8.4;1018.80;8.4;76.00;12.8;2.0;-1.6
20120330;11.2;5.4;0.3;6;1.000;7.7;9.7;1014.80;9.1;84.00;12.3;7.2;6.9
20120331;12.0;5.3;0.0;6;0.500;5.9;7.4;1010.10;7.2;72.00;9.7;-0.2;-4.5
20120401;9.0;2.6;0.0;0;7.500;3.0;5.7;1013.10;4.6;70.00;10.7;-3.3;-7.4
20120402;4.6;1.7;0.0;0;1.400;5.6;7.4;1005.90;6.6;77.00;12.0;0.5;-3.6
20120403;7.0;1.8;0.0;6;5.100;6.1;8.0;997.90;10.2;67.00;17.0;2.6;-0.1
20120404;10.2;2.5;0.8;6;0.000;6.8;9.5;1002.50;9.0;82.00;11.3;6.2;2.3
20120405;10.4;4.2;0.0;0;0.000;7.9;7.8;1011.30;6.7;79.00;7.9;5.8;5.6
20120406;8.3;2.6;2.5;6;4.600;6.3;6.5;1007.30;7.1;66.00;11.0;4.7;3.8
20120407;10.6;3.6;0.0;8;1.200;6.6;6.1;1003.60;5.4;69.00;8.6;2.4;0.7
20120408;9.1;2.6;8.2;6;9.500;4.8;4.9;1008.60;5.9;54.00;9.9;0.4;-2.9
20120409;11.0;5.2;10.9;6;0.000;7.8;9.9;997.50;8.4;89.00;10.8;5.5;5.2
20120410;14.2;5.6;4.4;6;0.000;7.7;10.4;989.50;10.7;81.00;14.3;7.6;7.1
20120411;10.2;3.8;1.2;6;6.800;5.6;8.5;994.10;9.5;73.00;14.1;5.4;3.6
20120412;9.0;2.4;0.8;6;1.500;6.4;8.7;997.30;8.1;80.00;11.1;4.2;2.7
20120413;6.0;1.7;0.1;6;5.200;4.8;7.9;1000.20;6.8;82.00;12.1;2.8;0.1
20120414;9.7;2.3;5.1;6;3.200;6.7;8.6;1000.10;7.8;81.00;13.2;2.2;0.5
20120415;10.4;5.2;0.0;6;0.100;7.1;7.7;1007.50;6.7;78.00;9.3;4.0;3.5
20120416;9.1;3.4;0.0;6;5.900;3.3;5.8;1015.70;5.4;66.00;10.6;-0.5;-4.3
20120417;14.6;5.3;1.0;6;6.700;5.3;5.8;1004.30;6.0;66.00;13.3;-2.7;-5.6
20120418;13.7;5.8;3.9;6;4.600;5.8;8.2;989.10;8.9;72.00;12.4;4.5;2.4
20120419;12.2;5.1;0.5;6;3.500;6.0;8.6;985.80;10.0;70.00;13.9;6.2;4.0
20120420;12.5;4.2;1.8;6;6.300;4.7;8.3;991.20;9.8;70.00;15.2;5.5;3.2
20120421;14.9;4.9;2.8;8;4.300;6.4;8.4;994.40;8.2;78.00;11.5;4.7;3.7
20120422;15.2;5.0;3.1;6;3.900;5.9;8.6;1000.20;8.0;80.00;12.8;4.9;3.0
20120423;14.6;5.2;0.8;6;4.800;5.3;7.9;996.50;9.4;69.00;14.5;4.5;2.8
20120424;10.4;3.7;4.0;6;1.700;6.8;9.5;991.30;9.0;83.00;11.5;7.2;5.8
20120425;13.8;6.2;6.4;6;4.400;6.3;9.9;995.30;10.4;79.00;14.2;5.7;3.7
20120426;18.5;7.4;1.2;6;1.100;7.3;9.7;1000.00;12.4;68.00;15.3;10.6;8.9
20120427;10.7;4.0;4.0;6;1.800;7.2;10.2;1010.50;12.8;70.00;16.6;9.8;8.9
20120428;11.0;3.3;0.0;0;3.400;7.0;14.2;1006.60;17.0;77.00;26.3;10.3;10.0
20120429;12.6;3.4;0.0;6;3.300;6.6;13.5;1002.20;15.8;76.00;21.9;11.3;8.9
20120430;16.6;3.3;3.4;6;6.300;5.3;11.8;1010.40;17.1;64.00;22.1;7.6;4.3
20120501;10.0;2.8;0.0;6;4.400;6.0;13.8;1011.40;16.6;73.00;20.8;11.9;10.9
20120502;7.9;3.0;4.6;6;0.900;7.0;15.0;1009.90;15.1;87.00;20.4;12.6;11.6
20120503;7.3;3.2;0.0;0;1.400;6.9;12.1;1006.60;13.4;79.00;16.1;10.7;8.1
20120504;9.3;3.9;5.1;6;8.400;5.1;11.3;1000.00;14.9;68.00;20.5;9.2;9.0
20120505;9.1;3.7;5.4;6;0.000;7.9;10.0;1001.60;8.5;90.00;9.5;7.3;7.3
20120506;7.7;3.7;0.7;6;0.000;8.0;9.1;1006.40;7.7;86.00;9.4;6.7;6.6
20120507;6.8;1.8;0.0;0;6.400;5.3;8.9;1012.80;9.9;75.00;14.9;6.4;4.1
20120508;11.4;5.6;0.0;6;5.700;5.0;10.9;1007.20;15.7;62.00;21.8;8.5;7.1
20120509;10.1;4.4;3.0;6;1.400;6.1;15.4;1008.10;16.9;80.00;20.4;14.0;12.7
20120510;11.7;4.9;0.2;6;0.400;6.6;17.8;1011.10;20.4;75.00;25.4;15.0;14.0
20120511;10.5;4.0;1.2;6;0.200;6.5;15.3;1016.10;17.0;77.00;20.8;9.3;8.0
20120512;9.0;3.4;0.0;6;5.200;3.6;8.5;1028.50;9.4;73.00;14.0;2.7;-0.8
20120513;5.5;1.4;0.0;0;11.200;2.3;7.0;1026.10;7.8;69.00;14.7;-0.1;-2.4
20120514;9.8;3.3;0.4;6;14.500;3.5;8.0;1012.90;12.1;60.00;18.9;3.2;-0.2
20120515;10.3;3.8;5.6;6;2.200;6.5;9.1;1005.90;9.2;79.00;13.0;6.5;6.2
20120516;13.6;4.7;0.0;6;6.900;4.1;7.7;1016.80;8.3;72.00;14.1;1.5;-0.7
20120517;7.9;2.4;0.0;0;11.800;3.8;7.0;1015.50;10.2;60.00;16.1;0.5;-1.9
20120518;13.7;5.7;0.0;6;3.600;6.6;10.0;1004.40;14.8;58.00;18.9;11.9;11.0
20120519;8.4;2.9;0.0;0;8.300;5.9;13.3;1006.00;17.2;69.00;23.1;12.8;11.1
20120520;10.7;2.0;9.4;6;6.000;5.7;15.2;1001.60;18.1;75.00;25.5;12.8;10.6
20120521;8.2;2.5;0.0;6;4.700;6.0;16.2;996.00;18.9;76.00;24.8;10.3;8.9
20120522;5.2;1.7;0.0;0;12.500;1.5;17.8;1002.60;20.9;74.00;27.9;14.3;11.4
20120523;9.1;2.1;0.3;6;5.800;5.0;18.2;1015.60;19.1;83.00;25.7;15.0;13.1
20120524;10.8;3.5;0.0;0;14.200;1.8;16.9;1019.90;21.9;67.00;28.4;13.8;11.6
20120525;13.7;5.3;0.0;0;15.100;0.8;9.7;1020.20;19.2;46.00;24.7;10.7;6.5
20120526;13.8;3.8;0.0;0;15.100;1.7;11.0;1016.70;19.1;53.00;25.7;9.7;4.7
20120527;8.2;2.2;0.0;0;11.300;3.7;12.2;1014.10;18.9;59.00;25.4;10.6;6.5
20120528;8.7;2.4;0.0;0;13.900;1.3;13.8;1010.20;19.6;64.00;26.5;11.1;8.2
20120529;7.6;2.6;0.0;0;8.800;4.0;13.6;1010.80;17.0;71.00;23.4;10.5;6.2
20120530;6.9;1.9;0.0;0;12.100;3.1;12.0;1013.00;17.4;62.00;23.0;11.9;9.9
20120531;13.2;3.4;2.6;6;0.900;6.8;14.9;1011.50;16.7;79.00;21.1;13.0;9.4
20120601;8.7;3.1;0.2;6;0.400;6.5;12.5;1013.00;13.4;81.00;16.0;9.9;7.2
20120602;10.1;2.0;0.9;6;12.700;3.0;9.2;1011.60;13.0;64.00;17.9;6.4;2.6
20120603;7.3;3.1;13.0;6;0.000;7.8;10.8;1004.10;9.7;90.00;11.3;8.4;8.2
20120604;17.3;3.1;7.5;6;0.000;7.8;11.9;1006.00;10.7;92.00;16.5;7.6;6.4
20120605;7.8;2.6;0.7;6;10.100;5.2;9.2;1012.40;11.7;68.00;16.6;7.0;6.0
20120606;10.2;4.5;8.8;6;2.500;7.1;12.7;1002.40;13.8;80.00;18.9;10.2;9.1
20120607;13.6;4.0;2.3;6;3.300;6.2;15.2;998.80;18.3;73.00;23.5;14.1;11.0
